p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.41599345611524e-09,0.604698483741979,0.348,0.331,6.17679936734759e-05,Stromal cells,LAPTM4A
3.49618723801636e-09,0.504615330538405,0.29,0.262,6.32180576378118e-05,Stromal cells,STAT3
7.67505312257465e-09,0.644818785235603,0.265,0.237,0.000138780310562395,Stromal cells,BASP1
2.44991722703441e-08,0.461304901752658,0.419,0.41,0.000442994032992361,Stromal cells,NISCH
2.51881951131002e-08,0.306190286296203,0.366,0.342,0.000455452944035078,Stromal cells,NEK6
6.82151090870278e-08,0.364659114413151,0.393,0.376,0.00123346560251164,Stromal cells,STAG1
1.0401986287266e-07,0.588451905439617,0.332,0.314,0.00188088716046344,Stromal cells,BEX3
2.93592513659854e-07,0.72951017391146,0.255,0.235,0.00530873983199748,Stromal cells,RCN1
3.2715140083412e-07,0.369087689849373,0.416,0.407,0.00591555162988256,Stromal cells,DMTF1
3.92397608206882e-07,0.340723611866845,0.313,0.286,0.00709533355159685,Stromal cells,BACH1
4.01293902037018e-07,0.282322793800967,0.377,0.359,0.00725619633663336,Stromal cells,ZRANB2
4.04166094136328e-07,0.291335080933676,0.423,0.411,0.00730813131417308,Stromal cells,ARAP1
5.12363028253108e-07,0.375482298371603,0.465,0.461,0.00926454827687271,Stromal cells,ANXA5
5.28854524590142e-07,0.272095713851045,0.471,0.46,0.00956274751363895,Stromal cells,ANXA2
8.86689867977048e-07,0.734383378559489,0.252,0.234,0.016033126192761,Stromal cells,GALNT2
1.14934807028187e-06,0.487170083617428,0.388,0.386,0.0207825118068367,Stromal cells,NUCB1
1.35938612355252e-06,0.601909618370328,0.267,0.254,0.0245804198860766,Stromal cells,NOTCH3
1.59639265862731e-06,0.338088419929634,0.284,0.261,0.028865972053299,Stromal cells,PRDM2
3.08903160542674e-06,0.284499160365159,0.4,0.389,0.0558558694893262,Stromal cells,ITM2B
4.46671094221979e-06,0.547958593403378,0.343,0.336,0.0807670672572182,Stromal cells,NFIC
6.58831371233378e-06,0.524904198950322,0.393,0.396,0.119129888546419,Stromal cells,SLC38A2
9.74473314773981e-06,0.399178665263654,0.262,0.241,0.176204264777431,Stromal cells,HP1BP3
1.21720824866831e-05,0.323636389853522,0.321,0.301,0.220095595524204,Stromal cells,LGALS3
1.33092231443769e-05,0.455484041784389,0.297,0.283,0.240657372896624,Stromal cells,CSAD
1.453840728428e-05,0.503828915299277,0.33,0.325,0.262883480514351,Stromal cells,SDF4
1.46140700288911e-05,0.286630503300555,0.283,0.26,0.264251614262408,Stromal cells,APOL6
1.4690052182244e-05,0.670495240294104,0.254,0.241,0.265625523559336,Stromal cells,CTSO
1.82077525390765e-05,0.41226252274921,0.271,0.318,0.329232581411582,Stromal cells,CLU
3.07179599725562e-05,0.333037175702432,0.26,0.241,0.555442152223761,Stromal cells,SLC7A6
3.53986639565544e-05,0.346678673760164,0.358,0.351,0.640078641662417,Stromal cells,SELENOF
7.79496579696798e-05,0.417823253134299,0.357,0.355,1,Stromal cells,B4GALT1
0.000170752486664947,0.351529574962865,0.294,0.282,1,Stromal cells,OSBPL8
0.000175048765569001,0.497330846319686,0.282,0.274,1,Stromal cells,SPECC1L
0.000190471689346453,0.475361841808377,0.347,0.348,1,Stromal cells,SPIN1
0.000212668947897978,0.546538706415092,0.335,0.335,1,Stromal cells,DOCK1
0.000215850273631913,0.340834180114934,0.306,0.295,1,Stromal cells,CTSA
0.000218382105779348,0.5390945996237,0.346,0.347,1,Stromal cells,SLC44A1
0.000252386144493927,0.260380648016604,0.386,0.384,1,Stromal cells,SF3B1
0.000411871107207144,0.385832307226224,0.42,0.431,1,Stromal cells,SEC31A
0.000816426824632914,0.445588136002978,0.414,0.424,1,Stromal cells,TRIO
0.000884847345450093,0.283178808317732,0.216,0.257,1,Stromal cells,ALDH9A1
0.00122003601787075,0.522254370588829,0.283,0.28,1,Stromal cells,APPL2
0.00154246872220432,0.295690951713459,0.257,0.245,1,Stromal cells,PHC1
0.00210656968992743,0.2716250101061,0.375,0.383,1,Stromal cells,PLD3
0.00322924858711044,0.382057730818997,0.271,0.266,1,Stromal cells,CALCOCO2
0.00497179757855811,0.257049000073615,0.463,0.479,1,Stromal cells,MAP4
0.0058273293136965,0.54046193925812,0.257,0.254,1,Stromal cells,VEGFB
0.00603540336134013,0.25784940303643,0.23,0.267,1,Stromal cells,TBC1D16
0.00834678237207684,0.479277109119455,0.283,0.284,1,Stromal cells,CHSY1
0.00899361904151737,0.317094281075156,0.243,0.284,1,Stromal cells,ARF4
0.00961664329639556,0.303013295181978,0.239,0.278,1,Stromal cells,GOLGA2
0.00971769022015165,0.430471887468823,0.254,0.25,1,Stromal cells,TGFBR1
0,5.37732501398598,0.7,0.06,0,Macrophage,MS4A7
0,5.210352506056,0.7,0.065,0,Macrophage,CD163
0,5.14457897784473,0.645,0.083,0,Macrophage,STAB1
0,4.97406546137347,0.681,0.051,0,Macrophage,CSF1R
0,4.88120810697926,0.437,0.018,0,Macrophage,SIGLEC1
0,4.8527613716971,0.772,0.078,0,Macrophage,MS4A6A
0,4.57069563383341,0.501,0.035,0,Macrophage,MSR1
0,4.57043867372855,0.651,0.081,0,Macrophage,C1QB
0,4.55599002345029,0.696,0.102,0,Macrophage,C1QA
0,4.5379574775213,0.664,0.091,0,Macrophage,C1QC
0,4.46686262288049,0.4,0.026,0,Macrophage,MS4A4A
0,4.43147123067786,0.506,0.042,0,Macrophage,SLCO2B1
0,4.39241615332225,0.708,0.133,0,Macrophage,LYZ
0,4.38964381737247,0.57,0.088,0,Macrophage,CD14
0,4.37497138423525,0.534,0.056,0,Macrophage,ADAP2
0,4.37269238510305,0.465,0.113,0,Macrophage,RNASE1
0,4.31162833708311,0.297,0.023,0,Macrophage,CLEC10A
0,4.31000493828117,0.478,0.039,0,Macrophage,HSPA6
0,4.28851332264896,0.438,0.031,0,Macrophage,GPR34
0,4.27825510482921,0.374,0.041,0,Macrophage,F13A1
0,4.23431325381082,0.655,0.112,0,Macrophage,CD68
0,4.22984168964507,0.317,0.02,0,Macrophage,VSIG4
0,4.22252011844747,0.38,0.024,0,Macrophage,CSF3R
0,4.21172104296716,0.433,0.029,0,Macrophage,FPR3
0,4.14281922926039,0.37,0.031,0,Macrophage,MRC1
0,4.13040921545714,0.406,0.024,0,Macrophage,CLEC7A
0,4.12711356518418,0.469,0.086,0,Macrophage,PLTP
0,4.09209803646374,0.486,0.046,0,Macrophage,TLR2
0,4.08124450568824,0.478,0.04,0,Macrophage,FCGR2A
0,4.08067215729069,0.291,0.024,0,Macrophage,FOLR2
0,4.05595506894555,0.631,0.156,0,Macrophage,PDK4
0,4.00713838865402,0.349,0.031,0,Macrophage,FCGR3A
0,3.97457670350932,0.582,0.078,0,Macrophage,FCER1G
0,3.95297824736845,0.452,0.035,0,Macrophage,C3AR1
0,3.93506821671824,0.273,0.013,0,Macrophage,MS4A4E
0,3.931721552217,0.63,0.077,0,Macrophage,TYROBP
0,3.91086322913597,0.562,0.121,0,Macrophage,DAB2
0,3.87999611030633,0.572,0.061,0,Macrophage,ITGAX
0,3.8699928333356,0.63,0.084,0,Macrophage,FGL2
0,3.8618946242557,0.642,0.267,0,Macrophage,APOE
0,3.85154047412446,0.373,0.028,0,Macrophage,SLC37A2
0,3.79888328695418,0.478,0.045,0,Macrophage,SLC8A1
0,3.79868784043878,0.654,0.097,0,Macrophage,CYBB
0,3.72420947034675,0.691,0.101,0,Macrophage,SPI1
0,3.67497576577818,0.331,0.032,0,Macrophage,NPL
0,3.66191053260319,0.347,0.028,0,Macrophage,NCF2
0,3.65796651585253,0.701,0.154,0,Macrophage,FCGRT
0,3.64481515554387,0.339,0.023,0,Macrophage,TFEC
0,3.60769697391629,0.253,0.015,0,Macrophage,LILRB2
0,3.58416195730052,0.251,0.015,0,Macrophage,P2RY13
0,3.56169867452194,0.542,0.241,0,Macrophage,LGMN
0,3.51951456935042,0.413,0.046,0,Macrophage,AIF1
0,3.49678711043506,0.671,0.379,0,Macrophage,FTL
0,3.44915780315397,0.459,0.091,0,Macrophage,FMN1
0,3.43292427259387,0.575,0.096,0,Macrophage,TGFBI
0,3.43106441108917,0.848,0.441,0,Macrophage,CTSB
0,3.40809016690077,0.407,0.039,0,Macrophage,CPVL
0,3.39141549855548,0.258,0.019,0,Macrophage,IL18
0,3.37714123614193,0.503,0.208,0,Macrophage,GPNMB
0,3.37544704010262,0.391,0.039,0,Macrophage,HAVCR2
0,3.37474875872202,0.274,0.021,0,Macrophage,ATP8B4
0,3.3739807272557,0.269,0.028,0,Macrophage,FCGR2B
0,3.317783551927,0.484,0.047,0,Macrophage,CSF2RA
0,3.31518182089416,0.287,0.022,0,Macrophage,TM6SF1
0,3.28453156021168,0.284,0.025,0,Macrophage,MILR1
0,3.25654024354779,0.27,0.048,0,Macrophage,HMOX1
0,3.23697547708935,0.402,0.046,0,Macrophage,RASSF4
0,3.23247924382088,0.32,0.036,0,Macrophage,SLAMF8
0,3.2291427941565,0.431,0.143,0,Macrophage,CTSL
0,3.20936167075171,0.344,0.038,0,Macrophage,RNASE6
0,3.19004328741809,0.318,0.037,0,Macrophage,TLR4
0,3.18052689799542,0.343,0.05,0,Macrophage,CPM
0,3.16947639221702,0.319,0.037,0,Macrophage,SLC15A3
0,3.16526528957228,0.695,0.365,0,Macrophage,IFI30
0,3.13006876311923,0.593,0.321,0,Macrophage,CTSD
0,3.11889353641905,0.328,0.04,0,Macrophage,SLC7A7
0,3.10609792354096,0.397,0.05,0,Macrophage,EMILIN2
0,3.10283152160004,0.54,0.144,0,Macrophage,MAFB
0,3.08400244866545,0.388,0.047,0,Macrophage,LAIR1
0,3.06775527939265,0.658,0.141,0,Macrophage,ZEB2
0,3.03035785501602,0.6,0.135,0,Macrophage,CTSS
0,3.02702796100683,0.329,0.074,0,Macrophage,KCNMA1
0,3.01270784809488,0.576,0.203,0,Macrophage,TNFSF13
0,3.00746373424609,0.284,0.036,0,Macrophage,CR1
0,3.00190667000231,0.963,0.558,0,Macrophage,CD74
0,3.00039562180382,0.286,0.03,0,Macrophage,LST1
0,2.98537660709805,0.657,0.2,0,Macrophage,CEBPD
0,2.9580199869724,0.284,0.035,0,Macrophage,MPP1
0,2.95372320692968,0.641,0.246,0,Macrophage,MFSD1
0,2.93668641005584,0.611,0.129,0,Macrophage,KCTD12
0,2.93139534734378,0.321,0.04,0,Macrophage,TLR1
0,2.9155767214141,0.541,0.184,0,Macrophage,TNFAIP2
0,2.89959194067919,0.44,0.171,0,Macrophage,LIPA
0,2.89753668728885,0.268,0.053,0,Macrophage,RGL1
0,2.86271466509044,0.319,0.04,0,Macrophage,C1orf162
0,2.85807717865612,0.396,0.089,0,Macrophage,DAPK1
0,2.83018069480276,0.859,0.52,0,Macrophage,PSAP
0,2.82589179968825,0.854,0.483,0,Macrophage,SAT1
0,2.8246013450272,0.566,0.075,0,Macrophage,MPEG1
0,2.78860229287274,0.565,0.115,0,Macrophage,THEMIS2
0,2.77226785547115,0.273,0.039,0,Macrophage,IRAK3
0,2.75678596932964,0.464,0.071,0,Macrophage,FGD2
0,2.71925026218203,0.76,0.357,0,Macrophage,CTSZ
0,2.70490739101943,0.293,0.035,0,Macrophage,MARCH1
0,2.69302472814477,0.289,0.035,0,Macrophage,ITGAM
0,2.69222394419658,0.392,0.11,0,Macrophage,CTSC
0,2.68620191767202,0.653,0.17,0,Macrophage,CIITA
0,2.68370893029252,0.381,0.159,0,Macrophage,SLC40A1
0,2.67279653559911,0.441,0.126,0,Macrophage,MAP3K8
0,2.66246018748742,0.376,0.095,0,Macrophage,FMNL2
0,2.66184672949566,0.495,0.183,0,Macrophage,ABCA1
0,2.65815606610962,0.326,0.09,0,Macrophage,DOCK4
0,2.65738007142601,0.585,0.145,0,Macrophage,RGS1
0,2.65534226147777,0.351,0.075,0,Macrophage,AXL
0,2.6359524109326,0.604,0.266,0,Macrophage,TYMP
0,2.62963737121133,0.261,0.058,0,Macrophage,EPB41L3
0,2.58962205055916,0.512,0.096,0,Macrophage,AOAH
0,2.58444718877568,0.264,0.052,0,Macrophage,SIRPA
0,2.5786393055193,0.309,0.055,0,Macrophage,PLEK
0,2.56823214642297,0.527,0.096,0,Macrophage,ALOX5
0,2.56094704883082,0.334,0.078,0,Macrophage,RCN3
0,2.54669155262933,0.564,0.215,0,Macrophage,LPAR6
0,2.54383498642501,0.392,0.144,0,Macrophage,SGK1
0,2.4730533155198,0.601,0.248,0,Macrophage,FOS
0,2.46130089669163,0.314,0.062,0,Macrophage,NCF4
0,2.43179057886001,0.286,0.057,0,Macrophage,LY96
0,2.40913352351979,0.664,0.163,0,Macrophage,CD4
0,2.39940262638363,0.493,0.113,0,Macrophage,CCDC88A
0,2.38375595530791,0.558,0.144,0,Macrophage,ADA2
0,2.3822661427468,0.363,0.106,0,Macrophage,SH3TC1
0,2.37151879265702,0.744,0.277,0,Macrophage,LAPTM5
0,2.35038671746194,0.266,0.043,0,Macrophage,KYNU
0,2.34199563084972,0.436,0.082,0,Macrophage,CD300A
0,2.31708970786979,0.381,0.138,0,Macrophage,ODF3B
0,2.31322326841749,0.399,0.096,0,Macrophage,ADAM28
0,2.30099887445522,0.436,0.13,0,Macrophage,PLXDC2
0,2.28630626418782,0.374,0.099,0,Macrophage,AKR1B1
0,2.27951226843129,0.359,0.111,0,Macrophage,OTULINL
0,2.27803102724902,0.414,0.122,0,Macrophage,VASH1
0,2.25493429191143,0.276,0.048,0,Macrophage,PIK3AP1
0,2.23667872405012,0.44,0.181,0,Macrophage,TMEM106A
0,2.22683256820898,0.614,0.307,0,Macrophage,NPC2
0,2.20648415832548,0.748,0.49,0,Macrophage,GLUL
0,2.20551070649531,0.255,0.066,0,Macrophage,SERPINA1
0,2.19652632672217,0.283,0.072,0,Macrophage,PLEKHO2
0,2.18943476054361,0.716,0.266,0,Macrophage,SRGN
0,2.1797018997131,0.315,0.062,0,Macrophage,CD93
0,2.17787109025936,0.481,0.199,0,Macrophage,MAF
0,2.15853576429497,0.537,0.283,0,Macrophage,TTYH3
0,2.15810068428112,0.45,0.213,0,Macrophage,ATP6V1B2
0,2.15657349817456,0.312,0.075,0,Macrophage,DENND3
0,2.14336413237749,0.696,0.503,0,Macrophage,FTH1
0,2.13013353299644,0.366,0.138,0,Macrophage,GNB4
0,2.12429635876491,0.271,0.069,0,Macrophage,CPED1
0,2.11423835931136,0.578,0.148,0,Macrophage,PLCB2
0,2.1111184167804,0.381,0.124,0,Macrophage,DSE
0,2.10736217301081,0.341,0.083,0,Macrophage,AMPD3
0,2.10193984217918,0.301,0.088,0,Macrophage,LGALS9
0,2.08417534675886,0.257,0.061,0,Macrophage,NRP2
0,2.06674070225235,0.474,0.191,0,Macrophage,MAN2B1
0,2.05030755171769,0.486,0.179,0,Macrophage,QKI
0,2.04862756381082,0.568,0.167,0,Macrophage,ITGB2
0,2.02861379516079,0.402,0.093,0,Macrophage,RIN3
0,2.024386694671,0.726,0.451,0,Macrophage,CST3
0,2.01969615866106,0.494,0.247,0,Macrophage,IFNGR1
0,1.99407428832406,0.596,0.269,0,Macrophage,TPP1
0,1.99329466312449,0.529,0.277,0,Macrophage,CTSH
0,1.98783071653307,0.381,0.081,0,Macrophage,CD84
0,1.98298776971038,0.665,0.274,0,Macrophage,SAMHD1
0,1.96405514550982,0.372,0.139,0,Macrophage,GRK3
0,1.94676891061433,0.575,0.251,0,Macrophage,ARRB2
0,1.88614301222889,0.313,0.093,0,Macrophage,JAML
0,1.88003422987795,0.511,0.233,0,Macrophage,PLXND1
0,1.87158136822084,0.614,0.228,0,Macrophage,DPYD
0,1.84939572403289,0.734,0.475,0,Macrophage,GRN
0,1.83312882884425,0.266,0.073,0,Macrophage,C9orf72
0,1.82451710897788,0.52,0.214,0,Macrophage,PLEKHO1
0,1.82163817424265,0.37,0.13,0,Macrophage,DRAM2
0,1.80758258586859,0.3,0.089,0,Macrophage,APOBR
0,1.75778411669703,0.519,0.171,0,Macrophage,HCLS1
0,1.72771176725908,0.296,0.086,0,Macrophage,VSIR
0,1.70910815815019,0.471,0.133,0,Macrophage,PARVG
0,1.70654729383357,0.392,0.108,0,Macrophage,NCKAP1L
0,1.68343595332014,0.27,0.067,0,Macrophage,GAB3
0,1.64695384672587,0.541,0.201,0,Macrophage,A2M
0,1.60367173209104,0.449,0.159,0,Macrophage,NABP1
0,1.55522842570785,0.428,0.162,0,Macrophage,ADCY7
0,1.54654817254197,0.391,0.126,0,Macrophage,GLIPR1
0,1.48836233201459,0.406,0.134,0,Macrophage,IL10RA
0,1.46900231696929,0.38,0.11,0,Macrophage,MYO1F
0,1.44942307547301,0.542,0.245,0,Macrophage,TIMP2
0,1.41310602167221,0.353,0.116,0,Macrophage,TNFRSF1B
0,1.4095380349342,0.479,0.191,0,Macrophage,LRP1
0,1.40038149273467,0.329,0.07,0,Macrophage,WDFY4
0,1.39051290601665,0.434,0.167,0,Macrophage,KCNAB2
0,1.36093097965398,0.411,0.146,0,Macrophage,CYTH4
0,1.22888117821796,0.571,0.226,0,Macrophage,DOCK2
0,1.16888858801632,0.608,0.285,0,Macrophage,ARHGAP4
0,1.0615896134968,0.416,0.144,0,Macrophage,PECAM1
0,0.993432451547627,0.924,0.82,0,Macrophage,B2M
0,0.975539548391671,0.35,0.086,0,Macrophage,IRF8
0,0.972099690904247,0.576,0.261,0,Macrophage,CELF2
0,0.881398141872185,0.968,0.933,0,Macrophage,TMSB4X
1.16900464633836e-307,2.00610607760825,0.319,0.108,2.11379420150902e-303,Macrophage,SYK
5.18128977329055e-307,0.91447206507034,0.546,0.241,9.36880816806397e-303,Macrophage,CD53
2.93262031121673e-303,1.96495282820962,0.377,0.149,5.30276404674208e-299,Macrophage,DISC1
7.13104854581294e-303,2.1496116914913,0.355,0.134,1.2894361980539e-298,Macrophage,CEBPB
5.78568902533794e-301,2.1323812728749,0.411,0.18,1.04616828956161e-296,Macrophage,TNS3
3.09893319285279e-297,1.99836462836726,0.3,0.097,5.60349099931642e-293,Macrophage,SOAT1
9.33237618936885e-295,1.74233930600282,0.294,0.092,1.68748026256168e-290,Macrophage,PLXNC1
4.20610879460075e-293,1.52233037754726,0.317,0.103,7.60548592239707e-289,Macrophage,EPSTI1
4.4759118614042e-291,2.14435709365755,0.421,0.197,8.09334382779108e-287,Macrophage,AP1B1
9.69830236986465e-287,2.1710942124579,0.482,0.269,1.75364703451893e-282,Macrophage,CREG1
1.46810013141421e-284,1.51127608729075,0.3,0.095,2.65461865762317e-280,Macrophage,FERMT3
2.6619294625777e-284,0.900184543171882,0.489,0.205,4.813300854233e-280,Macrophage,FYB1
4.31293411856465e-277,1.39135268806022,0.583,0.344,7.7986474731886e-273,Macrophage,PARP14
1.47299818981708e-275,1.79527501978238,0.426,0.195,2.66347532682725e-271,Macrophage,SFMBT2
1.31017358247131e-274,1.31601098098833,0.301,0.095,2.36905587182463e-270,Macrophage,VAV1
4.70011201657063e-273,2.09163969638337,0.408,0.19,8.49874254836302e-269,Macrophage,SDC3
1.7803531118714e-272,1.78976595403626,0.446,0.22,3.21923449688587e-268,Macrophage,ATG7
1.01064579769944e-265,1.07569960344552,0.36,0.13,1.82744973140013e-261,Macrophage,SLA
2.09793530240916e-263,1.66626939356415,0.285,0.094,3.79348661381625e-259,Macrophage,RELT
2.08132330408448e-260,1.91750516965225,0.348,0.139,3.76344879844556e-256,Macrophage,TMEM176B
1.10763295756541e-259,1.51417812104399,0.46,0.226,2.00282191386977e-255,Macrophage,SMAP2
8.06268840271701e-255,1.9335269571606,0.329,0.13,1.45789531697929e-250,Macrophage,GSAP
1.02636207997198e-253,1.8956428319979,0.475,0.269,1.85586791300534e-249,Macrophage,NCOA4
1.45115455698479e-252,1.75437202834092,0.447,0.234,2.62397766993989e-248,Macrophage,BMP2K
8.98173589468287e-250,0.992671393836796,0.432,0.182,1.62407748447656e-245,Macrophage,APBB1IP
1.02866498067242e-247,2.09746843493644,0.336,0.14,1.86003201805186e-243,Macrophage,OGFRL1
2.57321422432493e-245,1.39455280417653,0.585,0.387,4.65288596042434e-241,Macrophage,ARAP1
2.69418626450771e-245,2.04135961550685,0.441,0.231,4.87162760348284e-241,Macrophage,NRP1
7.05663403377286e-242,1.11644799866136,0.322,0.115,1.27598056598681e-237,Macrophage,LCP2
8.86402338109361e-241,1.70332710818634,0.285,0.1,1.60279270776935e-236,Macrophage,JAK2
9.12229987128546e-241,2.01217542938984,0.345,0.146,1.64949426272584e-236,Macrophage,GCLC
7.71706124670083e-239,2.19174505335534,0.439,0.243,1.39539901462844e-234,Macrophage,DMXL2
3.23830303291137e-238,1.8027550689889,0.411,0.205,5.85549954411035e-234,Macrophage,RAP2B
2.11352136476662e-230,0.617357240056165,0.399,0.174,3.82166933177101e-226,Macrophage,C3
2.6148922963628e-228,2.22924233543979,0.335,0.151,4.72824825028321e-224,Macrophage,CXCL16
4.56013268112803e-228,1.27761550156931,0.315,0.118,8.2456319140157e-224,Macrophage,ENTPD1
8.37757306635974e-222,1.81586230253213,0.464,0.274,1.51483276185917e-217,Macrophage,PPT1
1.01308537127577e-220,1.08043674719661,0.356,0.144,1.83186096834084e-216,Macrophage,ST8SIA4
3.99972403887293e-219,0.944185789877002,0.715,0.554,7.23230100709003e-215,Macrophage,CYBA
6.64744250916199e-215,1.30986734815966,0.355,0.15,1.20199055450667e-210,Macrophage,IFI44
4.96010476584677e-210,1.63553868585978,0.263,0.093,8.96886143760413e-206,Macrophage,IFI44L
2.55782288126941e-209,1.68497351507938,0.363,0.173,4.62505533391134e-205,Macrophage,RNASET2
1.0297498298551e-207,1.74272891793701,0.39,0.2,1.86199364234399e-203,Macrophage,ARHGAP18
3.13837295239862e-206,2.15303668395905,0.443,0.266,5.67480597252718e-202,Macrophage,CAPG
2.0049619675853e-205,2.2818623271588,0.288,0.12,3.62537222978774e-201,Macrophage,RNF135
1.41103100578952e-204,0.95852092860305,0.388,0.171,2.55142626466862e-200,Macrophage,DOCK10
1.29611213786425e-203,1.20466496165378,0.275,0.099,2.34362996768614e-199,Macrophage,RASSF2
7.84533264702977e-203,1.11830619462832,0.427,0.211,1.41859304923592e-198,Macrophage,FMNL3
1.00670903749366e-202,1.0148552729832,0.399,0.181,1.82033128159603e-198,Macrophage,CHST11
2.00302662013243e-201,1.63878481236863,0.451,0.262,3.62187273452345e-197,Macrophage,LAP3
1.58019154716197e-199,0.692641470484317,0.307,0.119,2.85730235557827e-195,Macrophage,ENG
9.00829743541477e-198,1.15881675489476,0.318,0.128,1.6288803422717e-193,Macrophage,KLHL6
6.1926976757096e-197,1.94875724812053,0.294,0.125,1.11976359372181e-192,Macrophage,ARPIN
1.44682271742058e-192,1.05443042282548,0.646,0.482,2.6161448376399e-188,Macrophage,EHBP1L1
4.64670566370117e-191,1.93046377530944,0.431,0.264,8.40217318110446e-187,Macrophage,ASAH1
1.06360842620511e-189,1.34907416437743,0.543,0.367,1.92321675626408e-185,Macrophage,ITM2B
1.84947531985626e-189,1.70931144919739,0.358,0.174,3.3442212733641e-185,Macrophage,PFKFB3
2.8260725585442e-186,1.41707572431274,0.477,0.288,5.11010440035961e-182,Macrophage,DUSP1
3.60617523479572e-185,1.37650574283588,0.481,0.297,6.52068605955761e-181,Macrophage,MYO9B
8.41883758974608e-185,2.2855486404101,0.314,0.149,1.52229421297789e-180,Macrophage,SCO2
1.82847866464236e-184,1.69350534801266,0.292,0.125,3.30625512140631e-180,Macrophage,MYO5A
6.99887202929262e-184,1.86639008343314,0.25,0.097,1.26553604033669e-179,Macrophage,SLC16A3
7.62991117294376e-183,1.63916279664197,0.51,0.349,1.37964053829169e-178,Macrophage,BRI3
3.16416408379609e-181,1.34410520065688,0.454,0.265,5.72144149632009e-177,Macrophage,BACH1
4.13598927097508e-181,1.47148509253077,0.309,0.136,7.47869579977715e-177,Macrophage,SCPEP1
1.12969540881487e-180,0.982345239658416,0.301,0.12,2.04271523821905e-176,Macrophage,GPR183
5.12323781413981e-180,1.70279506324265,0.425,0.259,9.26383861552761e-176,Macrophage,RNF130
2.78296723059857e-175,1.01528498112624,0.28,0.11,5.03216134636834e-171,Macrophage,INPP5D
1.41196078904731e-168,2.36372539395747,0.251,0.107,2.55310749875535e-164,Macrophage,ARHGEF10L
1.30548680613182e-165,0.922822939689846,0.561,0.372,2.36058124284756e-161,Macrophage,LCP1
4.07018030567745e-162,1.05841798257066,0.571,0.418,7.35970002872597e-158,Macrophage,M6PR
8.53425062034396e-161,1.46607090329547,0.317,0.151,1.54316319717059e-156,Macrophage,WDFY2
